listingId,title,winning_bid_amount,bidder_count,winning_bid_time,unit_count,price_per_unit,image_url,sku,grade,manifest_models,manifest_capacities,manifest_colors,manifest_part_numbers,clean_model
219678,"Google Cell Phones - Pixel 4, 64GB - 1 Unit - Grade AA+(T) - AT047525",$50,2 bidders,"Feb 11, 2025 4:43:58 AM PDT",1.0,50.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/p/i/pixel4_356.jpg,AT047525,Grade AA+(T),PIXEL 4,64GB,black,U070C,Google Pixel 4
219736,"Apple Cell Phones - iPhone 11, 64GB - 25 Units - Grade AA+(T) - AT047435","$4,982",7 bidders,"Feb 11, 2025 10:59:18 AM PDT",25.0,199.28,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone11_4869.jpg,AT047435,Grade AA+(T),IPH 11X,64GB,black,U091D,iPhone 11
219534,Apple Cell Phones - iPhone 12 Pro Max - 21 Units - Grade B+(T) - CT0074027A,"$7,476",8 bidders,"Feb 6, 2025 12:30:52 PM PDT",21.0,356.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone12promax_3899.jpg,CT0074027A,Grade B+(T),"IPH 12PM 128GB, IPH 12PM","512GB, 256GB, 128GB","BLU, GPH, GLD, SLV","J907C, S900C, S907C, A907C, J905C, A904C, C902C, S902C, J902C, J909C, J906C, A905C, J903C, S901C",iPhone 12 Pro Max
219679,"Apple Cell Phones - iPhone 14 Pro Max, 512GB - 50 Units - Grade B+(T) - AT047345","$27,951",6 bidders,"Feb 11, 2025 10:24:46 AM PDT",50.0,559.02,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1008.jpg,AT047345,Grade B+(T),IPH 14PM,512GB,"Purple, Black, Gold, Silver","A536D, S536D, A537D, A538D, U535D, A535D, E537D",iPhone 14 Pro Max
219737,Apple Cell Phones - iPhone 15 Pro Max - 50 Units - Grade A+(T) - AT047569,"$38,210",4 bidders,"Feb 11, 2025 10:24:42 AM PDT",50.0,764.2,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15promax_371.jpg,AT047569,Grade A+(T),IPH 15PM,"512GB, 256GB","black, blue, Blue, white, Titanium","A913D, D911D, A912D, E912D, U911D, A915D, A916D, E911D, E909D, T912D, A911D, A909D, A910D, A914D",iPhone 15 Pro Max
219535,Apple Tablets - iPad Gen 9 - 50 Units - Grade C(T) - CT0073930A,"$5,525",4 bidders,"Feb 6, 2025 11:39:50 AM PDT",50.0,110.5,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ipadgen9_699.jpg,CT0073930A,Grade C(T),"IPAD 9GEN, APL IPAD 9GEN","64GB, 256GB","SGY, SLV","J211D, U209D, J209D, J210D, J212D",Apple Tablets Ipad Gen 9
219680,"Apple Cell Phones - iPhone 13, 256GB - 25 Units - Grade A+(T) - AT047426","$7,226",8 bidders,"Feb 11, 2025 6:23:49 AM PDT",25.0,289.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1892.jpg,AT047426,Grade A+(T),IPH 13,256GB,"midnight, blue, Green, red, pink","A167D, A170D, A169D, E360D, S170D, A171D",iPhone 13
219738,"Apple Cell Phones - iPhone 16 Pro Max, 256GB - 150 Units - Grade B+(T) - AT047334","$134,309",7 bidders,"Feb 11, 2025 10:14:36 AM PDT",150.0,895.39,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_66.jpg,AT047334,Grade B+(T),IPH 16PM,256GB,"black, Gold, white, Titanium","A631E, P633E, A630E, P630E, U632E, U630E, P632E, U633E, U631E",iPhone 16 Pro Max
219870,"Samsung Cell Phones - Galaxy Z Flip4 5G, 128GB - 25 Units - Grade B+(T) - AT047417","$3,985",6 bidders,"Feb 11, 2025 11:54:40 AM PDT",25.0,159.4,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzflip4_554.jpg,AT047417,Grade B+(T),SMF721U,128GB,"Blue, Graphite, Pink, Purple","J436D, A443D, E435D, S437D, U435D, A436D, U437D, A437D, U443D, A435D, J435D, S443D",Samsung Galaxy Z Flip4
219681,"Apple Cell Phones - iPhone 14, 128GB - 41 Units - Grade A+(T) - AT047584","$12,965",8 bidders,"Feb 11, 2025 10:41:05 AM PDT",41.0,316.22,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_786.jpg,AT047584,Grade A+(T),IPH 14,128GB,"Purple, Starlight, Blue, yellow, Midnight, Red","P481D, J481D, A798D, A482D, A481D, A484D, A483D, E481D, P798D, A485D, S482D, E484D",iPhone 14
219536,Apple Cell Phones - iPhone SE (2022) - 54 Units - Grade B+(T) - CT0073916A,"$5,425",4 bidders,"Feb 6, 2025 8:44:21 AM PDT",54.0,100.46,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_723.jpg,CT0073916A,Grade B+(T),IPH SE22,"64GB, 128GB","STL, RED, MDN","J371D, J374D, S371D, A370D, S370D, S372D, J373D, J370D, A371D, J372D, P372D, E370D, P371D, U372D, S391D, A372D",Iphone Se
219739,"Samsung Cell Phones - Galaxy S24+, 256GB - 25 Units - Grade AA+(T) - AT047430","$12,050",3 bidders,"Feb 11, 2025 9:29:16 AM PDT",25.0,482.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys24plus_129.jpg,AT047430,Grade AA+(T),SMS926U,256GB,"black, violet, Gray","A064E, E065E, P065E, A059E, S065E, U059E, U065E, A065E, D064E",Samsung Galaxy S24
219871,Emblem Cell Phones - Vista 2 - 1 Unit - Grade C(T) - AT047536,$5,1 bidder,"Feb 7, 2025 4:07:24 AM PDT",1.0,5.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/v/i/vista2.jpg,AT047536,Grade C(T),U572AA,,black,U216E,Emblem Cell Phones Vista 2
219682,"Apple Cell Phones - iPhone 16 Plus, 128GB - 225 Units - Grade A+(T) - AT047313","$142,509",4 bidders,"Feb 11, 2025 11:03:10 AM PDT",225.0,633.37,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16plus_45.jpg,AT047313,Grade A+(T),IPH 16PL,128GB,"black, Pink, blue, Green, white","A599E, A603E, P601E, U600E, U601E, U603E, A601E, P599E, U602E, P603E, U599E, P602E",iPhone 16 Plus
219537,Samsung Cell Phones - Galaxy S23 Ultra 5G - 200 Units - Grade C(T) - CT0073879A,"$90,000",4 bidders,"Feb 6, 2025 11:52:19 AM PDT",200.0,450.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys23ultra5g_518.jpg,CT0073879A,Grade C(T),SAM GS23U,,"LVD, CRM, BLK","J710D, U710D, J707D, E710D, A710D, A711D, S710D, E711D, J711D, S707D",Samsung Galaxy S23 Ultra
219740,Samsung Cell Phones - Galaxy A15 5G - 50 Units - Grade B+(T) - AT047369,"$4,511",5 bidders,"Feb 11, 2025 12:02:57 PM PDT",50.0,90.22,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya155g_146.jpg,AT047369,Grade B+(T),SMA156U,,blue,"S040E, A040E, P040E, U040E",Samsung Galaxy A15
219872,Motorola Cell Phones - Razr+ 5G - 25 Units - Grade A+(T) - AT047405,"$4,801",4 bidders,"Feb 11, 2025 12:03:27 PM PDT",25.0,192.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/a/razrplus5g_268.jpg,AT047405,Grade A+(T),XT23215,,black,"D786D, E786D, A786D",Razr+
219538,Apple Cell Phones - iPhone 16 Pro Max - 54 Units - Grade B+(T) - CT0073917A,"$49,601",4 bidders,"Feb 6, 2025 9:30:24 AM PDT",54.0,918.54,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_65.jpg,CT0073917A,Grade B+(T),IPH 16PM,"512GB, 256GB, 1TB","GLD, NAT, WHT, BLK","A635E, U632E, P636E, U636E, J631E, J630E, A637E, P634E, A640E, U630E, U633E, J632E, P633E, A636E, J636E, J634E, J640E, A632E, P640E, J637E, P637E, A634E, P632E, P631E, U634E",iPhone 16 Pro Max
219741,"Apple Cell Phones - iPhone 13 Pro Max, 256GB - 50 Units - Grade B+(T) - AT047350","$21,394",7 bidders,"Feb 11, 2025 10:41:06 AM PDT",50.0,427.88,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2503.jpg,AT047350,Grade B+(T),IPH 13PM,256GB,"Graphite, blue, Green, green, silver, gold","E199D, A199D, A197D, S200D, A399D, T197D, A200D, S197D, E200D, A367D, A198D",iPhone 13 Pro Max
219873,Samsung Cell Phones - Galaxy A14 5G - 25 Units - Grade C(T) - AT047442,$927,7 bidders,"Feb 11, 2025 11:51:23 AM PDT",25.0,37.08,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya145g_443.jpg,AT047442,Grade C(T),SMA146U,,black,"A656D, J656D, U656D, P656D, E656D, S656D",Samsung Galaxy A14
219539,Samsung Cell Phones - Galaxy Z Flip3 5G - 108 Units - Grade C(T) - CT0073833A,"$3,775",5 bidders,"Feb 6, 2025 2:37:24 PM PDT",108.0,34.95,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzflip35g_892.jpg,CT0073833A,Grade C(T),"SAM FLIP3 128, SAM FLIP3",,"LVD, CRM, GRN, BLK","U039D, J039D, S039D, A039D, U051D, J052D, J051D, T039D1CK, E051D, J048D, U052D",Samsung Galaxy Z Flip3
219742,"Apple Cell Phones - iPhone 14 Pro, 256GB - 50 Units - Grade C(T) - AT047361","$18,750",2 bidders,"Feb 11, 2025 7:38:59 AM PDT",50.0,375.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_877.jpg,AT047361,Grade C(T),IPH 14P,256GB,"Purple, Black, Gold, Silver","E518D, E515D, J517D, S518D, J516D, A516D, E516D, A517D, A515D, E517D, A518D, J518D",iPhone 14 Pro
219874,"Apple Tablets - iPad Mini 7, 128GB - 15 Units - Grade AA+(T) - AT047456","$6,568",2 bidders,"Feb 8, 2025 1:27:38 PM PDT",15.0,437.87,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/ipadmini7_8.jpg,AT047456,Grade AA+(T),IPAD MINI 7,128GB,"Gray, purple","P813E, P816E, U816E, U813E","Apple Tablets Ipad Mini 7,"
219540,Samsung Cell Phones - Galaxy A15 5G - 175 Units - Grade C(T) - CT0073882A,"$11,210",8 bidders,"Feb 6, 2025 2:05:53 PM PDT",175.0,64.06,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya155g_145.jpg,CT0073882A,Grade C(T),SAM A15,,"BLU, BLK","S040E, J035E, P040E, A040E, J040E, U040E",Samsung Galaxy A15
219685,"Apple Cell Phones - iPhone 14, 128GB - 25 Units - Grade B(T) - AT047422","$6,660",5 bidders,"Feb 11, 2025 10:50:07 AM PDT",25.0,266.4,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14_786.jpg,AT047422,Grade B(T),IPH 14,128GB,"Purple, Starlight, Blue, Midnight, Red","A482D, A481D, A484D, A483D, E481D, A485D",iPhone 14
219743,"Apple Cell Phones - iPhone 14 Pro, 512GB - 25 Units - Grade B+(T) - AT047438","$11,301",10 bidders,"Feb 11, 2025 10:49:13 AM PDT",25.0,452.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_877.jpg,AT047438,Grade B+(T),IPH 14P,512GB,"Purple, Black, Silver, Gold","A520D, U519D, A519D, E519D, A521D, A522D",iPhone 14 Pro
219686,Motorola Cell Phones - Moto G Stylus 5G 2024 - 25 Units - Grade A+(T) - AT047444,"$2,348",3 bidders,"Feb 11, 2025 12:07:20 PM PDT",25.0,93.92,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motogstylus5g_2024_45.jpg,AT047444,Grade A+(T),XT24192,,,"U155E, P155E",Motorola
219744,"Samsung Cell Phones - Galaxy S23 Ultra 5G, 256GB - 132 Units - Grade B+(T) - AT047554","$60,505",8 bidders,"Feb 11, 2025 11:31:01 AM PDT",132.0,458.37,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys23ultra5g_520.jpg,AT047554,Grade B+(T),SMS918U,256GB,"black, lavender, green, Cream","J710D, E705D, U705D, E710D, A710D, A707D, A711D, S710D, A705D",Samsung Galaxy S23 Ultra
219745,Motorola Cell Phones - Moto G Play (2024) - 51 Units - Grade B+(T) - AT047367,"$2,025",3 bidders,"Feb 11, 2025 4:54:47 AM PDT",51.0,39.71,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motogplay2024_76.jpg,AT047367,Grade B+(T),"XT24133 PYG, XT24133 PIB",,blue,"U042E, U044E, A044E, P042E, J042E, D044E",Motorola
219877,Samsung Cell Phones - Galaxy A15 5G - 25 Units - Grade A+(T) - AT047447,"$2,625",6 bidders,"Feb 11, 2025 11:56:00 AM PDT",25.0,105.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya155g_147.jpg,AT047447,Grade A+(T),SMA156U,,blue,"S040E, A040E, P040E, U040E",Samsung Galaxy A15
219688,"Apple Cell Phones - iPhone SE (2022), 64GB - 25 Units - Grade C(T) - AT047424","$2,161",4 bidders,"Feb 11, 2025 10:48:23 AM PDT",25.0,86.44,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphonese2022_725.jpg,AT047424,Grade C(T),IPH SE 2022,64GB,"Midnight, Starlight, Red","U370D, A370D, J370D, A371D, E370D, A372D","Iphone Se ,"
219994,"Apple Cell Phones - iPhone 14 Pro Max, 256GB - 72 Units - Grade A+(T) - CT0074165A","$46,252",5 bidders,"Feb 13, 2025 10:37:48 AM PDT",72.0,642.39,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1011.jpg,CT0074165A,Grade A+(T),IPH 14PM,256GB,"GLD, PUR, SLV, BLK","J531D, S534D, J534D, A531D, A532D, E534D, S532D, A533D, S531D, E533D, J532D, A534D",iPhone 14 Pro Max
219689,"TCL Tablets - Tab 8 SE, 8GB - 5 Units - Grade C(T) - AT047509",$25,1 bidder,"Feb 7, 2025 4:06:58 AM PDT",5.0,5.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/c/tcltab8se_64.jpg,AT047509,Grade C(T),TCL TAB 8 SE,8GB,Gray,"P048E, U048E","Tcl Tablets Tab 8 Se,"
219878,Apple Cell Phones - iPhone 14 Pro Max - 88 Units - Grade A+(T) - AT047358,"$50,374",5 bidders,"Feb 11, 2025 10:55:37 AM PDT",88.0,572.43,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1010.jpg,AT047358,Grade A+(T),IPH 14PM,"512GB, 128GB, 1TB","Purple, Black, Gold, Silver","E535D, J527D, E530D, A541D, A536D, T527D, A528D, T538D, E527D, E539D, E542D, A530D, A542D, S527D, A529D, A540D, A539D, A537D, A527D, E528D, A538D, E529D, A535D",iPhone 14 Pro Max
219747,"Samsung Cell Phones - Galaxy S22 5G, 128GB - 25 Units - Grade C(T) - AT047437","$3,334",5 bidders,"Feb 11, 2025 11:34:19 AM PDT",25.0,133.36,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys225g_816.jpg,AT047437,Grade C(T),SMS901U,128GB,"black, Black, Pink, pink","S280D, E280D, J280D, U284D, E284D, A280D, A284D",Samsung Galaxy S22
219995,Samsung Tablets - Galaxy Tab S7 FE 5G - 16 Units - Grade C(T) - CT0074409A,$925,3 bidders,"Feb 13, 2025 2:01:24 PM PDT",16.0,57.81,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxytabs7fe5g_295.jpg,CT0074409A,Grade C(T),SAM TABS7 FE,,BLK,"J049D, U049D",Samsung Galaxy Tab S7 Fe
219690,Samsung Cell Phones - Galaxy A14 5G - 25 Units - Grade B+(T) - AT047423,"$1,675",7 bidders,"Feb 11, 2025 12:01:51 PM PDT",25.0,67.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxya145g_441.jpg,AT047423,Grade B+(T),SMA146U,,black,"A656D, J656D, U656D, P656D, E656D, S656D",Samsung Galaxy A14
219879,"Samsung Cell Phones - Galaxy S22 5G, 128GB - 75 Units - Grade B+(T) - AT047332","$13,050",7 bidders,"Feb 11, 2025 11:15:27 AM PDT",75.0,174.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys225g_818.jpg,AT047332,Grade B+(T),SMS901U,128GB,"black, Pink, Purple, green, Black","S280D, E280D, A464D, U280D, J281D, E284D, A280D, A284D",Samsung Galaxy S22
219749,Motorola Cell Phones - Razr+ 2024 - 50 Units - Grade AA+(T) - AT047359,"$17,855",6 bidders,"Feb 11, 2025 12:21:39 PM PDT",50.0,357.1,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/r/a/razrplus2024_59.jpg,AT047359,Grade AA+(T),XT24512,,blue,"U211E, A211E, D211E",Razr+ 2024
219997,"Apple Cell Phones - iPhone 13, 128GB - 243 Units - Grade A+(T) - CT0074114A","$67,752",10 bidders,"Feb 13, 2025 11:50:23 AM PDT",243.0,278.81,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13_1895.jpg,CT0074114A,Grade A+(T),IPH 13,128GB,"STL, RED, PNK, BLU, MDN, GRN","J166D, J162D, A359D, A165D, A164D, A162D, A166D, J359D, A163D, J164D, S164D, J163D, S165D, S163D, J165D, C166D, E162D, C162D",iPhone 13
219881,Samsung Cell Phones - Galaxy Z Flip5 5G - 39 Units - Grade B+(T) - AT047561,"$10,510",4 bidders,"Feb 11, 2025 11:51:09 AM PDT",39.0,269.49,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyzflip5_5g_254.jpg,AT047561,Grade B+(T),SMF731U,", 256GB","Lavender, Graphite","A858D, S818D, S858D, E818D, A818D, E858D, A826D",Samsung Galaxy Z Flip5
219998,"Apple Cell Phones - iPhone 14 Pro, 128GB - 302 Units - Grade C(T) - CT0074097A","$99,564",6 bidders,"Feb 13, 2025 9:31:56 AM PDT",302.0,329.68,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14pro_879.jpg,CT0074097A,Grade C(T),IPH 14P,128GB,"GLD, PUR, SLV, BLK","J511D, S514D, E513D, A511D, A514D, J512D, S511D, U512D, E512D, S512D, J513D, A512D, A513D, E514D, E511D, S513D, J514D",iPhone 14 Pro
219750,Apple Cell Phones - iPhone 13 Pro Max - 52 Units - Grade B(T) - AT047382,"$18,996",7 bidders,"Feb 11, 2025 10:59:24 AM PDT",52.0,365.31,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13promax_2503.jpg,AT047382,Grade B(T),"IPH 13PM U, IPH 13PM","256GB, 128GB, 1TB","Graphite, blue, Green, green, silver, gold","E205D, S196D, A194D, A199D, A196D, A197D, A195D, S200D, A398D, A399D, A200D, A198D, A367D, A366D, A193D",iPhone 13 Pro Max
219882,"Apple Cell Phones - iPhone 14 Pro Max, 1TB - 25 Units - Grade B+(T) - AT047449","$13,980",9 bidders,"Feb 11, 2025 10:27:47 AM PDT",25.0,559.2,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1010.jpg,AT047449,Grade B+(T),IPH 14PM,1TB,"Purple, Black, Gold, Silver","A542D, A539D, E539D, A541D, U542D, E540D, S539D, A540D",iPhone 14 Pro Max
219999,"Apple Cell Phones - iPhone 15, 128GB - 61 Units - Grade C(T) - CT0074173A","$19,042",5 bidders,"Feb 13, 2025 10:33:34 AM PDT",61.0,312.16,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone15_282.jpg,CT0074173A,Grade C(T),"IPH 15, PH 15 128GB",128GB,"BLK, PNK, BLU, GRN, YEL","J867D, J866D, A864D, J863D, J865D, S866D, J864D, E863D, E867D",iPhone 15
219751,Apple Wearables - Apple Watches SE (2024) - 51 Units - Grade B(T) - AT047582,"$5,026",5 bidders,"Feb 11, 2025 9:10:27 AM PDT",51.0,98.55,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/p/applewatchse2024_14.jpg,AT047582,Grade B(T),"SE24 SM 44, SE24 SM 40, SE24 ANY 44",,"Midnight, Starlight, silver","P717E, U717E, P731E, P718E, U729E, U732E, P729E, P719E, U719E",Apple Wearables Apple Watches Se
219885,"Apple Cell Phones - iPhone 16 Pro Max, 512GB - 75 Units - Grade A+(T) - AT047328","$79,001",5 bidders,"Feb 11, 2025 10:10:32 AM PDT",75.0,1053.35,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16promax_68.jpg,AT047328,Grade A+(T),IPH 16PM,512GB,"black, Gold, white, Titanium","U637E, A637E, A636E, U635E, P634E, P636E, U636E, U634E",iPhone 16 Pro Max
220128,Apple Wearables - Apple Watches S8 - 16 Units - Grade B(T) - CT0074410A,"$1,785",4 bidders,"Feb 13, 2025 1:59:58 PM PDT",16.0,111.56,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/a/p/applewatchs8_238.jpg,CT0074410A,Grade B(T),"APL SR8 SM 41, APL SR8 SM 45, PL SR8 ML 41 MDN A BSB, APL SR8, APL SR8 SM, APL SR8 ML, APL SR8 ML 45",,"WTS, STS, BSB","J649D, J628D, J644D, U635D, J638D, J635D, S638D, J631D, S649D, J643D, J642D, S645D",Apple Wearables Apple Watches S8
219886,Apple Cell Phones - iPhone 14 Pro Max - 50 Units - Grade AA+(T) - AT047385,"$30,300",5 bidders,"Feb 10, 2025 12:49:20 PM PDT",50.0,606.0,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone14promax_1010.jpg,AT047385,Grade AA+(T),IPH 14PM,"256GB, 128GB","Purple, Black, Gold","J531D, T527D, J534D, T531D, J527D, E527D, T530D, E534D, E531D, E529D, A529D, T534D, J533D, J530D, E530D",iPhone 14 Pro Max
220003,Apple Cell Phones - iPhone 11 Pro Max - 17 Units - Grade A+(T) - CT0074395A,"$4,723",6 bidders,"Feb 13, 2025 11:46:43 AM PDT",17.0,277.82,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone11promax_4335.jpg,CT0074395A,Grade A+(T),IPH 11PM,"512GB, 256GB, 64GB","GLD, SGY, GRN, SLV","J148C, J128C, J165C, J129C, J142C, S128C, J158C, J143C",iPhone 11 Pro Max
220187,Samsung Cell Phones - Galaxy Z Fold3 5G - 126 Units - Grade C(T) - CT0074134A,"$15,050",4 bidders,"Feb 13, 2025 2:30:14 PM PDT",126.0,119.44,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxyfold35_1169.jpg,CT0074134A,Grade C(T),"SAM FOLD3, SAM FOLD 3, SAM FOLD3 256",,"SLV, GRN, BLK","U040D, J054D, J053D, S053D, J040D, S054D, S040D, E053D, A040D, E054D",Samsung Galaxy Z Fold3
220130,Apple Cell Phones - iPhone 13 Pro - 63 Units - Grade B(T) - CT0074238A,"$19,515",4 bidders,"Feb 13, 2025 11:35:30 AM PDT",63.0,309.76,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone13pro_1837.jpg,CT0074238A,Grade B(T),"APL IPH 13P, IPH 13P","512GB, 128GB, 1TB","GLD, BLU, GPH, SLV, GRN","J177D, A188D, E185D, A180D, J188D, A192D, E178D, A362D, J180D, E362D, J186D, A364D, A185D, A179D, J178D, S188D, S177D, S180D, A178D, A177D, J187D, J179D",iPhone 13 Pro
220004,Apple Cell Phones - iPhone 16 - 17 Units - Grade B(T) - CT0074399A,"$8,625",5 bidders,"Feb 13, 2025 10:44:27 AM PDT",17.0,507.35,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/p/iphone16_56.jpg,CT0074399A,Grade B(T),IPH 16,"512GB, 256GB, 128GB","BLU, BLK, WHT, PNK","J591E, U584E, J586E, P586E, U595E, A584E, J584E, P584E, A587E, U586E, P587E, P585E, U587E",iPhone 16
220131,"Samsung Cell Phones - Galaxy S20 Ultra 5G, 128GB - 40 Units - Grade C(T) - CT0074283A","$4,676",6 bidders,"Feb 13, 2025 12:58:17 PM PDT",40.0,116.9,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/a/galaxys20ultra5g_965.jpg,CT0074283A,Grade C(T),"SAM GS20U5, SAM GS20U",128GB,"GRY, BLK","S262C, J249C, J262C, U262C",Samsung Galaxy S20 Ultra
219888,Motorola Cell Phones - Moto G Stylus 5G 2024 - 50 Units - Grade AA+(T) - AT047371,"$5,702",5 bidders,"Feb 11, 2025 10:30:31 AM PDT",50.0,114.04,https://bstock.com/mobilecarrier/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/m/o/motogstylus5g_2024_47.jpg,AT047371,Grade AA+(T),XT24192,,", color","U155E, A155E, D155E, P155E",Motorola
